datetime,city,latitude,longitude,pm2.5,pm10,no2,so2,co,o3,temp,humidity,AQI,AQI_Category,Risk_Level,asthma_risk_level
2025-09-10 22:15:00,Chennai,13.0827,80.2707,17.35,38.35,0.7,1.57,0.59,0.75,24.86,92.0,38.35,Good,Low,Low
2025-09-10 22:15:00,Delhi,28.6139,77.209,31.0,74.0,15.1,9.1,0.21,31.9,8.56,84.11,74.0,Satisfactory,Moderate,Moderate
2025-09-10 22:30:00,Chennai,13.0827,80.2707,19.0,42.0,1.72,1.7,0.59,1.5,24.86,92.0,42.0,Good,Low,Low
2025-09-10 22:30:00,Delhi,28.6139,77.209,25.0,57.0,16.5,9.0,0.21,29.4,8.56,84.11,57.0,Satisfactory,Moderate,Moderate
2025-09-10 22:45:00,Chennai,13.0827,80.2707,19.0,42.0,2.48,1.71,0.62,1.79,24.86,92.0,42.0,Good,Low,Low
2025-09-10 22:45:00,Delhi,28.6139,77.209,25.0,57.0,18.3,9.2,0.21,26.9,8.56,84.11,57.0,Satisfactory,Moderate,Moderate
2025-09-10 23:00:00,Chennai,13.0827,80.2707,17.86,41.86,1.83,1.92,0.62,2.37,24.86,92.0,41.86,Good,Low,Low
2025-09-10 23:00:00,Delhi,28.6139,77.209,25.0,57.0,21.5,8.9,0.22,27.3,8.56,84.11,57.0,Satisfactory,Moderate,Moderate
2025-09-10 23:15:00,Chennai,13.0827,80.2707,11.87,35.61,1.4,2.01,0.6,2.62,24.86,92.0,35.61,Good,Low,Low
2025-09-10 23:15:00,Delhi,28.6139,77.209,25.0,57.0,19.2,9.0,0.22,30.9,8.56,84.11,57.0,Satisfactory,Moderate,Moderate
2025-09-10 23:30:00,Chennai,13.0827,80.2707,13.0,39.0,1.14,2.27,0.6,2.83,24.86,92.0,39.0,Good,Low,Low
2025-09-10 23:30:00,Delhi,28.6139,77.209,30.0,75.0,13.9,8.5,0.17,32.6,8.56,84.11,75.0,Satisfactory,Moderate,Moderate
2025-09-10 23:45:00,Chennai,13.0827,80.2707,13.0,39.0,1.56,2.38,0.6,2.33,24.86,92.0,39.0,Good,Low,Low
2025-09-10 23:45:00,Delhi,28.6139,77.209,30.0,75.0,21.8,8.3,0.23,27.5,8.56,84.11,75.0,Satisfactory,Moderate,Moderate
2025-09-11 00:00:00,Chennai,13.0827,80.2707,13.05,37.14,2.35,2.26,0.61,1.87,24.86,92.0,37.14,Good,Low,Low
2025-09-11 00:00:00,Delhi,28.6139,77.209,30.0,75.0,25.7,8.4,0.18,26.5,8.56,84.11,75.0,Satisfactory,Moderate,Moderate
2025-09-11 00:15:00,Chennai,13.0827,80.2707,12.78,27.39,2.3,2.05,0.52,2.49,24.86,92.0,27.39,Good,Low,Low
2025-09-11 00:15:00,Delhi,28.6139,77.209,30.0,75.0,23.2,7.2,0.19,27.9,8.56,84.11,75.0,Satisfactory,Moderate,Moderate
2025-09-11 00:30:00,Chennai,13.0827,80.2707,14.0,30.0,1.33,1.66,0.51,1.95,24.86,92.0,30.0,Good,Low,Low
2025-09-11 00:30:00,Delhi,28.6139,77.209,33.0,70.0,18.7,7.5,0.19,29.7,8.56,84.11,70.0,Satisfactory,Moderate,Moderate
2025-09-11 00:45:00,Chennai,13.0827,80.2707,14.0,30.0,3.46,1.46,0.53,1.87,24.86,92.0,30.0,Good,Low,Low
2025-09-11 00:45:00,Delhi,28.6139,77.209,33.0,70.0,17.3,7.4,0.24,30.7,8.56,84.11,70.0,Satisfactory,Moderate,Moderate
2025-09-11 01:00:00,Chennai,13.0827,80.2707,13.59,31.0,2.98,1.45,0.54,2.06,24.86,92.0,31.0,Good,Low,Low
2025-09-11 01:00:00,Delhi,28.6139,77.209,33.0,70.0,21.1,6.8,0.26,28.4,8.56,84.11,70.0,Satisfactory,Moderate,Moderate
2025-09-11 01:15:00,Chennai,13.0827,80.2707,17.35,47.48,3.79,1.46,0.52,2.04,24.86,92.0,47.48,Good,Low,Low
2025-09-11 01:15:00,Delhi,28.6139,77.209,33.0,70.0,21.6,7.4,0.31,29.3,8.56,84.11,70.0,Satisfactory,Moderate,Moderate
2025-09-11 01:30:00,Chennai,13.0827,80.2707,19.0,52.0,2.16,1.32,0.51,2.39,24.86,92.0,52.0,Satisfactory,Moderate,Moderate
2025-09-11 01:30:00,Delhi,28.6139,77.209,28.0,78.0,20.1,8.1,0.26,28.7,8.56,84.11,78.0,Satisfactory,Moderate,Moderate
2025-09-11 01:30:00,Madurai,9.9252,78.1198,10.0,23.0,12.76,9.92,0.39,5.78,24.79,89.06,23.0,Good,Low,Low
2025-09-11 01:45:00,Chennai,13.0827,80.2707,19.0,52.0,2.86,1.07,0.52,2.11,24.86,92.0,52.0,Satisfactory,Moderate,Moderate
2025-09-11 01:45:00,Delhi,28.6139,77.209,28.0,78.0,19.5,7.0,0.3,30.1,8.56,84.11,78.0,Satisfactory,Moderate,Moderate
2025-09-11 01:45:00,Madurai,9.9252,78.1198,10.0,23.0,12.69,9.6,0.4,5.79,24.79,89.06,23.0,Good,Low,Low
2025-09-11 02:00:00,Chennai,13.0827,80.2707,18.9,49.52,2.23,1.05,0.51,1.72,24.86,92.0,49.52,Good,Low,Low
2025-09-11 02:00:00,Delhi,28.6139,77.209,28.0,78.0,22.3,8.0,0.27,28.8,8.56,84.11,78.0,Satisfactory,Moderate,Moderate
2025-09-11 02:00:00,Madurai,9.9252,78.1198,10.42,23.86,12.78,9.8,0.39,5.79,24.79,89.06,23.86,Good,Low,Low
2025-09-11 02:15:00,Delhi,28.6139,77.209,28.0,78.0,21.4,8.6,0.31,30.9,8.56,84.11,78.0,Satisfactory,Moderate,Moderate
2025-09-11 02:15:00,Madurai,9.9252,78.1198,10.5,24.0,12.68,9.66,0.39,5.77,24.79,89.06,24.0,Good,Low,Low
2025-09-11 02:30:00,Chennai,13.0827,80.2707,17.0,53.0,2.36,1.5,0.45,2.96,24.86,92.0,53.0,Satisfactory,Moderate,Moderate
2025-09-11 02:30:00,Madurai,9.9252,78.1198,10.5,24.0,12.77,9.85,0.4,5.79,24.79,89.06,24.0,Good,Low,Low
2025-09-11 02:45:00,Chennai,13.0827,80.2707,17.0,53.0,2.05,1.52,0.42,2.37,24.86,92.0,53.0,Satisfactory,Moderate,Moderate
2025-09-11 02:45:00,Delhi,28.6139,77.209,31.0,88.0,15.5,7.7,0.24,38.5,8.56,84.11,88.0,Satisfactory,Moderate,Moderate
2025-09-11 02:45:00,Madurai,9.9252,78.1198,10.5,24.0,12.94,9.77,0.4,5.8,24.79,89.06,24.0,Good,Low,Low
2025-09-11 03:00:00,Chennai,13.0827,80.2707,16.45,53.05,2.63,1.43,0.4,2.82,24.86,92.0,53.05,Satisfactory,Moderate,Moderate
2025-09-11 03:00:00,Delhi,28.6139,77.209,31.0,88.0,15.1,6.9,0.26,39.1,8.56,84.11,88.0,Satisfactory,Moderate,Moderate
2025-09-11 03:00:00,Madurai,9.9252,78.1198,15.21,33.41,12.5,10.01,0.39,5.79,24.79,89.06,33.41,Good,Low,Low
2025-09-11 03:15:00,Chennai,13.0827,80.2707,20.09,49.3,1.9,1.1,0.42,2.64,24.86,92.0,49.3,Good,Low,Low
2025-09-11 03:15:00,Delhi,28.6139,77.209,31.0,88.0,13.1,6.7,0.24,43.5,8.56,84.11,88.0,Satisfactory,Moderate,Moderate
2025-09-11 03:15:00,Madurai,9.9252,78.1198,16.0,35.0,12.74,9.83,0.39,5.79,24.79,89.06,35.0,Good,Low,Low
2025-09-11 03:30:00,Chennai,13.0827,80.2707,22.0,54.0,2.82,1.26,0.41,2.65,24.86,92.0,54.0,Satisfactory,Moderate,Moderate
2025-09-11 03:30:00,Delhi,28.6139,77.209,29.0,99.0,11.2,7.3,0.21,44.7,8.56,84.11,99.0,Satisfactory,Moderate,Moderate
2025-09-11 03:30:00,Madurai,9.9252,78.1198,16.0,35.0,12.77,10.18,0.4,5.8,24.79,89.06,35.0,Good,Low,Low
2025-09-11 03:45:00,Chennai,13.0827,80.2707,22.0,54.0,3.09,1.31,0.41,2.96,24.86,92.0,54.0,Satisfactory,Moderate,Moderate
2025-09-11 03:45:00,Delhi,28.6139,77.209,29.0,99.0,12.2,7.6,0.26,45.5,8.56,84.11,99.0,Satisfactory,Moderate,Moderate
2025-09-11 03:45:00,Madurai,9.9252,78.1198,16.0,35.0,12.92,10.12,0.39,5.78,24.79,89.06,35.0,Good,Low,Low
2025-09-11 04:00:00,Chennai,13.0827,80.2707,20.95,51.43,3.29,0.92,0.4,4.24,24.86,92.0,51.43,Satisfactory,Moderate,Moderate
2025-09-11 04:00:00,Delhi,28.6139,77.209,29.0,99.0,13.5,8.1,0.25,46.8,8.56,84.11,99.0,Satisfactory,Moderate,Moderate
2025-09-11 04:00:00,Madurai,9.9252,78.1198,14.31,31.62,13.11,10.13,0.4,5.79,24.79,89.06,31.62,Good,Low,Low
2025-09-11 04:15:00,Chennai,13.0827,80.2707,9.57,60.26,6.27,0.94,0.57,6.81,24.86,92.0,60.26,Satisfactory,Moderate,Moderate
2025-09-11 04:15:00,Delhi,28.6139,77.209,29.0,99.0,12.1,8.3,0.23,50.1,8.56,84.11,99.0,Satisfactory,Moderate,Moderate
2025-09-11 04:15:00,Madurai,9.9252,78.1198,14.0,31.0,12.69,10.08,0.4,5.8,24.79,89.06,31.0,Good,Low,Low
2025-09-11 04:30:00,Chennai,13.0827,80.2707,10.0,66.0,5.5,1.37,0.55,3.59,24.86,92.0,66.0,Satisfactory,Moderate,Moderate
2025-09-11 04:30:00,Delhi,28.6139,77.209,30.0,122.0,11.6,7.5,0.25,48.9,8.56,84.11,114.95302013422818,Moderate,High,High
2025-09-11 04:30:00,Madurai,9.9252,78.1198,14.0,31.0,12.88,10.03,0.39,5.79,24.79,89.06,31.0,Good,Low,Low
2025-09-11 04:45:00,Chennai,13.0827,80.2707,10.0,66.0,3.97,1.53,0.54,3.95,24.86,92.0,66.0,Satisfactory,Moderate,Moderate
2025-09-11 04:45:00,Delhi,28.6139,77.209,30.0,122.0,11.8,7.7,0.23,52.0,8.56,84.11,114.95302013422818,Moderate,High,High
2025-09-11 04:45:00,Madurai,9.9252,78.1198,9.7,66.07,4.04,10.06,0.53,4.52,24.79,89.06,66.07,Satisfactory,Moderate,Moderate
2025-09-11 05:00:00,Chennai,13.0827,80.2707,9.41,66.14,4.12,1.78,0.52,5.09,24.86,92.0,66.14,Satisfactory,Moderate,Moderate
2025-09-11 05:00:00,Delhi,28.6139,77.209,30.0,122.0,12.4,8.3,0.25,56.0,8.56,84.11,114.95302013422818,Moderate,High,High
2025-09-11 05:00:00,Madurai,9.9252,78.1198,7.9,64.57,4.66,10.23,0.4,5.8,24.79,89.06,64.57,Satisfactory,Moderate,Moderate
2025-09-11 05:15:00,Chennai,13.0827,80.2707,6.39,63.0,5.19,1.79,0.52,8.37,24.86,92.0,63.0,Satisfactory,Moderate,Moderate
2025-09-11 05:15:00,Delhi,28.6139,77.209,30.0,122.0,11.9,8.7,0.27,59.4,8.56,84.11,114.95302013422818,Moderate,High,High
2025-09-11 05:15:00,Madurai,9.9252,78.1198,6.7,33.0,12.7,10.1,0.39,5.78,24.79,89.06,33.0,Good,Low,Low
2025-09-11 05:30:00,Chennai,13.0827,80.2707,7.0,69.0,5.67,1.25,0.5,3.03,24.86,92.0,69.0,Satisfactory,Moderate,Moderate
2025-09-11 05:30:00,Delhi,28.6139,77.209,34.0,118.0,10.5,9.4,0.24,60.0,8.56,84.11,112.29530201342284,Moderate,High,High
2025-09-11 05:30:00,Madurai,9.9252,78.1198,15.0,33.0,12.6,10.31,0.39,5.78,24.79,89.06,33.0,Good,Low,Low
2025-09-11 05:45:00,Chennai,13.0827,80.2707,7.0,69.0,4.26,1.2,0.49,4.19,24.86,92.0,69.0,Satisfactory,Moderate,Moderate
2025-09-11 05:45:00,Delhi,28.6139,77.209,34.0,118.0,10.2,8.4,0.24,60.9,8.56,84.11,112.29530201342284,Moderate,High,High
2025-09-11 05:45:00,Madurai,9.9252,78.1198,15.0,33.0,12.68,9.96,0.39,5.79,24.79,89.06,33.0,Good,Low,Low
2025-09-11 06:00:00,Chennai,13.0827,80.2707,6.67,65.71,3.9,1.27,0.52,4.63,24.86,92.0,65.71,Satisfactory,Moderate,Moderate
2025-09-11 06:00:00,Delhi,28.6139,77.209,34.0,118.0,9.5,7.9,0.24,59.6,8.56,84.11,112.29530201342284,Moderate,High,High
2025-09-11 06:00:00,Madurai,9.9252,78.1198,15.0,33.0,12.97,9.92,0.39,5.77,24.79,89.06,33.0,Good,Low,Low
2025-09-11 06:15:00,Chennai,13.0827,80.2707,8.61,63.0,3.88,1.49,0.57,3.0,24.86,92.0,63.0,Satisfactory,Moderate,Moderate
2025-09-11 06:15:00,Delhi,28.6139,77.209,34.0,118.0,8.3,7.2,0.25,54.8,8.56,84.11,112.29530201342284,Moderate,High,High
2025-09-11 06:15:00,Madurai,9.9252,78.1198,15.0,33.0,12.83,9.89,0.39,5.77,24.79,89.06,33.0,Good,Low,Low
2025-09-11 06:30:00,Delhi,28.6139,77.209,35.0,125.0,9.1,7.4,0.26,54.2,8.56,84.11,116.94630872483222,Moderate,High,High
2025-09-11 06:45:00,Chennai,13.0827,80.2707,9.0,69.0,3.83,2.03,0.61,3.09,24.86,92.0,69.0,Satisfactory,Moderate,Moderate
2025-09-11 06:45:00,Madurai,9.9252,78.1198,15.0,33.0,13.04,10.12,0.39,5.79,24.79,89.06,33.0,Good,Low,Low
2025-09-11 07:00:00,Chennai,13.0827,80.2707,8.64,69.0,3.74,1.53,0.62,3.32,24.86,92.0,69.0,Satisfactory,Moderate,Moderate
2025-09-11 07:00:00,Delhi,28.6139,77.209,35.0,125.0,9.1,8.9,0.23,50.8,8.56,84.11,116.94630872483222,Moderate,High,High
2025-09-11 07:00:00,Madurai,9.9252,78.1198,11.62,26.24,12.99,10.2,0.38,5.77,24.79,89.06,26.24,Good,Low,Low
2025-09-11 07:15:00,Chennai,13.0827,80.2707,10.0,88.0,5.01,1.65,0.61,3.78,24.86,92.0,88.0,Satisfactory,Moderate,Moderate
2025-09-11 07:15:00,Delhi,28.6139,77.209,35.0,125.0,10.3,8.0,0.24,53.5,8.56,84.11,116.94630872483222,Moderate,High,High
2025-09-11 07:15:00,Madurai,9.9252,78.1198,11.0,25.0,12.79,10.12,0.4,5.8,24.79,89.06,25.0,Good,Low,Low
2025-09-11 07:30:00,Chennai,13.0827,80.2707,10.0,88.0,3.93,1.87,0.61,4.08,24.86,92.0,88.0,Satisfactory,Moderate,Moderate
2025-09-11 07:30:00,Delhi,28.6139,77.209,27.0,132.0,9.3,6.8,0.25,55.5,8.56,84.11,121.59731543624162,Moderate,High,High
2025-09-11 07:30:00,Madurai,9.9252,78.1198,11.0,25.0,12.93,10.21,0.4,5.8,24.79,89.06,25.0,Good,Low,Low
2025-09-11 07:45:00,Chennai,13.0827,80.2707,10.0,88.0,3.48,1.98,0.61,3.37,24.86,92.0,88.0,Satisfactory,Moderate,Moderate
2025-09-11 07:45:00,Delhi,28.6139,77.209,27.0,132.0,8.9,6.9,0.23,56.8,8.56,84.11,121.59731543624162,Moderate,High,High
2025-09-11 07:45:00,Madurai,9.9252,78.1198,11.0,25.0,12.74,10.16,0.4,5.8,24.79,89.06,25.0,Good,Low,Low
2025-09-11 08:00:00,Chennai,13.0827,80.2707,9.45,84.0,3.2,2.05,0.61,4.04,24.86,92.0,84.0,Satisfactory,Moderate,Moderate
2025-09-11 08:00:00,Delhi,28.6139,77.209,27.0,132.0,8.9,7.7,0.25,55.2,8.56,84.11,121.59731543624162,Moderate,High,High
2025-09-11 08:00:00,Madurai,9.9252,78.1198,10.58,24.16,12.77,10.37,0.4,5.8,24.79,89.06,24.16,Good,Low,Low
2025-09-11 08:15:00,Chennai,13.0827,80.2707,7.3,37.43,4.3,1.93,0.43,4.44,24.86,92.0,37.43,Good,Low,Low
2025-09-11 08:15:00,Delhi,28.6139,77.209,27.0,132.0,9.3,7.3,0.26,54.6,8.56,84.11,121.59731543624162,Moderate,High,High
2025-09-11 08:15:00,Madurai,9.9252,78.1198,10.5,24.0,12.88,10.25,0.39,5.79,24.79,89.06,24.0,Good,Low,Low
2025-09-11 08:30:00,Chennai,13.0827,80.2707,8.0,41.0,2.77,1.67,0.42,4.71,24.86,92.0,41.0,Good,Low,Low
2025-09-11 08:30:00,Delhi,28.6139,77.209,25.0,106.0,10.0,6.7,0.27,51.7,8.56,84.11,104.32214765100672,Moderate,High,High
2025-09-11 08:30:00,Madurai,9.9252,78.1198,10.5,24.0,12.91,10.13,0.4,5.79,24.79,89.06,24.0,Good,Low,Low
2025-09-11 08:45:00,Chennai,13.0827,80.2707,8.0,41.0,3.92,1.68,0.43,4.7,24.86,92.0,41.0,Good,Low,Low
2025-09-11 08:45:00,Delhi,28.6139,77.209,25.0,106.0,9.6,7.5,0.24,54.7,8.56,84.11,104.32214765100672,Moderate,High,High
2025-09-11 08:45:00,Madurai,9.9252,78.1198,10.5,24.0,12.95,10.22,0.41,5.82,24.79,89.06,24.0,Good,Low,Low
2025-09-11 09:00:00,Chennai,13.0827,80.2707,7.5,39.14,3.25,1.52,0.43,4.39,24.86,92.0,39.14,Good,Low,Low
2025-09-11 09:00:00,Delhi,28.6139,77.209,25.0,106.0,8.9,6.9,0.25,55.4,8.56,84.11,104.32214765100672,Moderate,High,High
2025-09-11 09:00:00,Madurai,9.9252,78.1198,11.34,25.69,12.93,10.27,0.41,5.82,24.79,89.06,25.69,Good,Low,Low
2025-09-11 09:15:00,Chennai,13.0827,80.2707,4.77,56.32,3.32,1.46,0.41,3.74,24.86,92.0,56.32,Satisfactory,Moderate,Moderate
2025-09-11 09:15:00,Delhi,28.6139,77.209,25.0,106.0,8.4,6.6,0.26,56.3,8.56,84.11,104.32214765100672,Moderate,High,High
2025-09-11 09:15:00,Madurai,9.9252,78.1198,11.5,26.0,12.82,10.18,0.4,5.8,24.79,89.06,26.0,Good,Low,Low
2025-09-11 09:30:00,Chennai,13.0827,80.2707,5.0,59.0,2.69,1.22,0.4,4.15,24.86,92.0,59.0,Satisfactory,Moderate,Moderate
2025-09-11 09:30:00,Delhi,28.6139,77.209,30.0,91.0,9.2,6.4,0.24,58.0,8.56,84.11,91.0,Satisfactory,Moderate,Moderate
2025-09-11 09:30:00,Madurai,9.9252,78.1198,11.5,26.0,12.77,10.23,0.39,5.78,24.79,89.06,26.0,Good,Low,Low
2025-09-11 09:45:00,Chennai,13.0827,80.2707,5.0,59.0,5.61,1.35,0.41,4.12,24.86,92.0,59.0,Satisfactory,Moderate,Moderate
2025-09-11 09:45:00,Delhi,28.6139,77.209,30.0,91.0,10.8,7.3,0.3,58.2,8.56,84.11,91.0,Satisfactory,Moderate,Moderate
2025-09-11 10:00:00,Chennai,13.0827,80.2707,4.68,56.32,4.98,1.46,0.41,3.11,24.86,92.0,56.32,Satisfactory,Moderate,Moderate
2025-09-11 10:00:00,Delhi,28.6139,77.209,30.0,91.0,10.0,7.0,0.3,58.5,8.56,84.11,91.0,Satisfactory,Moderate,Moderate
2025-09-11 10:00:00,Madurai,9.9252,78.1198,66.33,180.5,11.92,15.71,0.45,5.91,24.79,89.06,153.82214765100673,Moderate,High,High
2025-09-11 10:15:00,Chennai,13.0827,80.2707,2.74,41.09,3.65,1.8,0.29,4.54,24.86,92.0,41.09,Good,Low,Low
2025-09-11 10:15:00,Delhi,28.6139,77.209,30.0,91.0,11.1,7.8,0.31,57.5,8.56,84.11,91.0,Satisfactory,Moderate,Moderate
2025-09-11 10:15:00,Madurai,9.9252,78.1198,66.33,180.5,12.84,12.66,0.43,5.86,24.79,89.06,153.82214765100673,Moderate,High,High
2025-09-11 10:30:00,Madurai,9.9252,78.1198,66.33,180.5,12.84,11.0,0.39,5.79,24.79,89.06,153.82214765100673,Moderate,High,High
2025-09-11 10:45:00,Chennai,13.0827,80.2707,3.0,45.0,2.87,1.77,0.2,3.66,24.86,92.0,45.0,Good,Low,Low
2025-09-11 10:45:00,Delhi,28.6139,77.209,30.0,79.0,12.6,7.6,0.34,56.5,8.56,84.11,79.0,Satisfactory,Moderate,Moderate
2025-09-11 10:45:00,Madurai,9.9252,78.1198,66.33,180.5,12.86,10.43,0.4,5.79,24.79,89.06,153.82214765100673,Moderate,High,High
2025-09-11 11:00:00,Chennai,13.0827,80.2707,3.27,42.95,3.96,1.85,0.18,4.88,24.86,92.0,42.95,Good,Low,Low
2025-09-11 11:00:00,Delhi,28.6139,77.209,30.0,79.0,12.3,8.4,0.33,55.1,8.56,84.11,79.0,Satisfactory,Moderate,Moderate
2025-09-11 11:15:00,Chennai,13.0827,80.2707,11.45,74.45,5.49,1.92,0.19,3.02,24.86,92.0,74.45,Satisfactory,Moderate,Moderate
2025-09-11 11:15:00,Delhi,28.6139,77.209,30.0,79.0,12.5,8.1,0.37,53.5,8.56,84.11,79.0,Satisfactory,Moderate,Moderate
2025-09-11 11:30:00,Chennai,13.0827,80.2707,12.0,78.0,5.88,1.89,0.19,3.09,24.86,92.0,78.0,Satisfactory,Moderate,Moderate
2025-09-11 11:30:00,Delhi,28.6139,77.209,31.0,91.0,13.4,8.6,0.38,51.4,8.56,84.11,91.0,Satisfactory,Moderate,Moderate
2025-09-11 11:45:00,Chennai,13.0827,80.2707,12.0,78.0,7.75,1.86,0.37,6.33,24.86,92.0,78.0,Satisfactory,Moderate,Moderate
2025-09-11 11:45:00,Delhi,28.6139,77.209,31.0,91.0,13.6,8.3,0.37,52.1,8.56,84.11,91.0,Satisfactory,Moderate,Moderate
2025-09-11 12:00:00,Chennai,13.0827,80.2707,11.45,74.45,10.34,1.71,0.48,14.14,24.86,92.0,74.45,Satisfactory,Moderate,Moderate
2025-09-11 12:00:00,Delhi,28.6139,77.209,31.0,91.0,15.6,8.3,0.48,47.3,8.56,84.11,91.0,Satisfactory,Moderate,Moderate
2025-09-11 12:15:00,Chennai,13.0827,80.2707,10.96,91.3,11.38,1.93,0.48,12.2,24.86,92.0,91.3,Satisfactory,Moderate,Moderate
2025-09-11 12:15:00,Delhi,28.6139,77.209,31.0,91.0,20.3,8.8,0.52,42.4,8.56,84.11,91.0,Satisfactory,Moderate,Moderate
2025-09-11 12:45:00,Chennai,13.0827,80.2707,12.0,100.0,6.0,2.22,0.45,2.91,24.86,92.0,100.0,Moderate,High,Moderate
2025-09-11 12:45:00,Delhi,28.6139,77.209,33.0,139.0,33.3,8.0,0.73,34.4,8.56,84.11,126.248322147651,Moderate,High,High
2025-09-11 13:00:00,Chennai,13.0827,80.2707,12.14,95.45,5.75,2.21,0.49,2.3,24.86,92.0,95.45,Satisfactory,Moderate,Moderate
2025-09-11 13:00:00,Delhi,28.6139,77.209,33.0,139.0,36.0,8.0,0.82,32.4,8.56,84.11,126.248322147651,Moderate,High,High
2025-09-11 13:15:00,Chennai,13.0827,80.2707,25.77,124.09,5.06,2.26,0.53,3.38,24.86,92.0,116.341677852349,Moderate,High,High
2025-09-11 13:15:00,Delhi,28.6139,77.209,33.0,139.0,32.6,8.9,0.8,31.5,8.56,84.11,126.248322147651,Moderate,High,High
2025-09-11 13:30:00,Chennai,13.0827,80.2707,27.0,130.0,5.31,2.25,0.54,1.88,24.86,92.0,120.26845637583892,Moderate,High,High
2025-09-11 13:30:00,Delhi,28.6139,77.209,29.0,110.0,37.4,8.6,0.93,27.1,8.56,84.11,106.97986577181209,Moderate,High,High
2025-09-11 13:45:00,Chennai,13.0827,80.2707,27.0,130.0,4.92,2.43,0.56,2.04,24.86,92.0,120.26845637583892,Moderate,High,High
2025-09-11 13:45:00,Delhi,28.6139,77.209,29.0,110.0,41.9,9.1,1.02,23.7,8.56,84.11,106.97986577181209,Moderate,High,High
2025-09-11 14:00:00,Chennai,13.0827,80.2707,25.86,124.09,4.22,2.15,0.62,0.88,24.86,92.0,116.341677852349,Moderate,High,High
2025-09-11 14:00:00,Delhi,28.6139,77.209,29.0,110.0,41.4,10.4,1.13,22.4,8.56,84.11,106.97986577181209,Moderate,High,High
2025-09-11 14:15:00,Chennai,13.0827,80.2707,26.48,132.39,3.33,1.86,0.72,0.18,24.86,92.0,121.85644295302012,Moderate,High,High
2025-09-11 14:15:00,Delhi,28.6139,77.209,29.0,110.0,44.5,9.5,1.1,20.9,8.56,84.11,106.97986577181209,Moderate,High,High
2025-09-11 14:30:00,Chennai,13.0827,80.2707,29.0,145.0,3.7,1.71,0.77,1.12,24.86,92.0,130.23489932885906,Moderate,High,High
2025-09-11 14:30:00,Delhi,28.6139,77.209,36.0,102.0,43.6,8.6,1.23,18.7,8.56,84.11,101.66442953020136,Moderate,High,High
2025-09-11 14:45:00,Chennai,13.0827,80.2707,29.0,145.0,1.75,1.7,0.78,2.88,24.86,92.0,130.23489932885906,Moderate,High,High
2025-09-11 14:45:00,Delhi,28.6139,77.209,36.0,102.0,41.5,9.1,1.09,22.3,8.56,84.11,101.66442953020136,Moderate,High,High
2025-09-11 15:00:00,Chennai,13.0827,80.2707,27.41,138.41,2.87,1.43,0.79,3.82,24.86,92.0,125.85630872483222,Moderate,High,High
2025-09-11 15:00:00,Delhi,28.6139,77.209,36.0,102.0,40.0,10.0,1.11,20.9,8.56,84.11,101.66442953020136,Moderate,High,High
2025-09-11 15:15:00,Chennai,13.0827,80.2707,21.95,111.68,1.63,1.37,0.77,4.26,24.86,92.0,108.09610738255034,Moderate,High,High
2025-09-11 15:15:00,Delhi,28.6139,77.209,36.0,102.0,40.6,11.2,1.27,18.3,8.56,84.11,101.66442953020136,Moderate,High,High
2025-09-11 15:30:00,Chennai,13.0827,80.2707,23.0,117.0,1.96,1.59,0.78,4.23,24.86,92.0,111.63087248322148,Moderate,High,High
2025-09-11 15:30:00,Delhi,28.6139,77.209,33.0,102.0,38.4,11.6,1.42,16.7,8.56,84.11,101.66442953020136,Moderate,High,High
2025-09-11 15:45:00,Chennai,13.0827,80.2707,23.0,117.0,2.82,1.46,0.79,4.35,24.86,92.0,111.63087248322148,Moderate,High,High
2025-09-11 15:45:00,Delhi,28.6139,77.209,33.0,102.0,44.1,11.2,1.49,18.1,8.56,84.11,101.66442953020136,Moderate,High,High
2025-09-11 16:00:00,Chennai,13.0827,80.2707,22.0,111.68,1.63,1.39,0.78,4.72,24.86,92.0,108.09610738255034,Moderate,High,High
2025-09-11 16:00:00,Delhi,28.6139,77.209,33.0,102.0,39.9,11.0,1.47,17.6,8.56,84.11,101.66442953020136,Moderate,High,High
2025-09-11 16:15:00,Chennai,13.0827,80.2707,21.91,52.04,2.58,1.63,0.6,4.45,24.86,92.0,52.04,Satisfactory,Moderate,Moderate
2025-09-11 16:15:00,Delhi,28.6139,77.209,33.0,102.0,39.7,12.1,1.5,17.7,8.56,84.11,101.66442953020136,Moderate,High,High
2025-09-11 16:30:00,Chennai,13.0827,80.2707,24.0,57.0,2.39,1.67,0.59,4.81,24.86,92.0,57.0,Satisfactory,Moderate,Moderate
2025-09-11 16:30:00,Delhi,28.6139,77.209,46.0,116.0,36.1,12.9,1.48,14.9,8.56,84.11,110.96644295302012,Moderate,High,High
2025-09-11 16:45:00,Chennai,13.0827,80.2707,24.0,57.0,1.85,1.54,0.6,3.69,24.86,92.0,57.0,Satisfactory,Moderate,Moderate
2025-09-11 16:45:00,Delhi,28.6139,77.209,46.0,116.0,38.8,11.7,1.26,20.3,8.56,84.11,110.96644295302012,Moderate,High,High
2025-09-11 17:00:00,Chennai,13.0827,80.2707,22.32,54.41,3.15,1.63,0.6,4.09,24.86,92.0,54.41,Satisfactory,Moderate,Moderate
2025-09-11 17:00:00,Delhi,28.6139,77.209,46.0,116.0,40.7,11.3,1.11,17.9,8.56,84.11,110.96644295302012,Moderate,High,High
